id	name	host	link	time	yeild	photo	nutrients	instructions	number_ingredients
11	Barbue au cidre	750g.com	https://www.750g.com/barbue-au-cidre-r45926.htm	50	4 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :For 4 people. Take a beautiful barbue of 1 kg minimum and make it empty and amaze by your fishmonger. Generously butter the bottom of a-bed and put the salted and peppery barbue on both sides. Sprinkle with a few butter. 2nd step :Prepare a mirepoix with 2 medium carrots, a leek white and 2 shallots. Melt a knob of butter in a casserole dish and put a clove of garlic and the mirepoix to sweat 2 or 3 minutes, then add half a liter of farmer_s butcher _raw, obviously_ and 25 cl of fume of fish fume . Add a bouquet garni _thyme, parsley, bay leaf_, salt and pepper without excess. Leave to reduce by half, remove the bouquet garni and pour into the fried lick around the fish. Step 3:Put in the ventilated oven at 200 ° for 30 minutes. To check the cooking, slide a knife along the central edge, near the head, and lift the flesh: it must detach itself, without being too cooked near the ridge. Step 4:Take the barbue out of the bedroom and place it on a large cutting board. Put the fire lick on the fire to reduce the juice, scraping to recover the juices from the bottom. Add a dash of lemon juice and 20 cl of fresh cream that you will dilute over low heat. Rectify the seasoning. Step 5:Raise the nets of the barbue and put them back in the bedroom to warm them up. Sprinkle with chopped fresh parsley. Serve immediately on hot plates.	12
12	carrelet aux poireaux	750g.com	https://www.750g.com/carrelet-aux-poireaux-r5321.htm	55	4 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Mince the leeks of leeks and covers them with butter _50g_ for 10 minutes.Add the crème fraîche.Stir and remove from the heat.2nd step :Butter a baking dish and arrange a layer of leeks.Step 3:Place the squares on the leeks.Drizzle with 2 ladles of fish broth, salt and pepper and add a little thyme.Step 4:Bake in an oven preheated to 180 ° C, for 18 minutes.Step 5:At the exit of the oven, disguise with a line of lemon juice.	8
13	Carrelet au camenbert	750g.com	https://www.750g.com/carrelet-au-camenbert-r15159.htm	65.0	4 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :In a large dish put the spinning tile with the head, then put it on the Camenbert, and the onions, above and above. Put pepper pepper laurel and white wine after half an hour to see if the flesh is wretched by theCentral stops is that it is cooked. At the time of serving put two large tablespoons of fresh cream.	5
14	Tuiles de fromage Allegretto, rillettes d_esturgeon et tombée de tomates et de pleurotes	750g.com	https://www.750g.com/tuiles-de-fromage-allegretto-rillettes-desturgeon-et-tombee-de-tomates-et-de-pleurotes-r4240.htm	20	4 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Mix the grated cheese well and the egg white. Heat a baking sheet or a cookie carpet beforehand, then spread 8 portions of cheese and egg with a spoon and cook in the oven at 375 ° F.Monitor the cooking closely and remove the tiles when they take a golden coloring.Place them on a rounded surface like a bottle. Passe the sturgeon, the sure cream, the mayonnaise and the apple vinegar. Assiston, add the chives, then set aside. In a pan, heat the oil and sauté theonion and oyster mushrooms for 2 minutes.Add the tomato and garlic, then season. Garnish the tiles of sturgeon rillettes and accompany them with tomatoes and oyster mushrooms.	13
15	Filet d_esturgeon aux noisettes grillées, sabayon beurre noisette et quenelle de caviar	750g.com	https://www.750g.com/filet-desturgeon-aux-noisettes-grillees-sabayon-beurre-noisette-et-quenelle-de-caviar-r63547.htm	55	4 servings	https://static.750g.com/images/600-600/a917bc6bac2da4599ae365bec524cd63/filet-desturgeon-aux-noisettes-grillees-sabayon-beurre-noisette-et-quenelle-de-caviar.png	not_given	Step 1 :Preparationrice the sturgeon nets and sponge them on an absorbent paper.Salt, pepper.Heat the hazelnut oil and butter in a pan and cook the fillets for 5 minutes on each side.Add the crushed hazelnuts.Melt the butter for the sabayon to a hazelnut coloring, remove the fire and pass it through a cheese.Reserve.In a saucepan, mix the egg and the yellow, and the chicken juice.Go up over low heat while stirring vigorously with a whisk _the eggs should not form grains_.2nd step :Add the hazelnut butter and crème fraile.Salt, pepper at your convenience.Mix the leek germs with a drizzle of hazelnut oil.Place the sturgeon nets with hazelnuts and coat from Sabayon.Using 2 small spoons, form a small quenelle of caviar.Serve with a hint of leek germs with hazelnut oil.	15
16	Filet d_esturgeon aux noisettes grillées, sabayon beurre noisette et quenelle de caviar d_esturgeon	750g.com	https://www.750g.com/filet-desturgeon-aux-noisettes-grillees-sabayon-beurre-noisette-et-quenelle-de-caviar-desturgeon-r63957.htm	55	4 servings	https://static.750g.com/images/600-600/54d1bc2b91194bae98abdcc096beee44/filet-desturgeon-aux-noisettes-grillees-sabayon-beurre-noisette-et-quenelle-de-caviar-desturgeon.png	not_given	Step 1 :Rinse the sturgeon nets and have it on a paper towel.Salt, pepper.Heat the hazelnut oil and butter in a pan and cook the fillets for 5 min on each side.2nd step :Add the crushed hazelnuts.Melt the butter for the sabayon to a hazelnut coloring, immediately remove from the heat and pass it through a cheese.Reserve.Step 3:In a saucepan, mix the egg and the yellow, and the chicken juice.Go up over low heat while stirring vigorously with a whisk _the eggs should not form grains_.Step 4:Add the hazelnut butter and crème fraile.Salt, pepper at your convenience.Mix the leek germs with a drizzle of hazelnut oil.Step 5:Place the sturgeon nets with hazelnuts and coat from Sabayon.Using 2 small spoons, form a small quenelle of caviar.Serve with a hint of leek germs with hazelnut oil.	14
17	Esturgeon au beurre et au citron	750g.com	https://www.750g.com/esturgeon-au-beurre-et-au-citron-r37494.htm	30	4 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Brown the sturgeon nets, previously salted and peppery in the pan.During cooking, add the thyme.As soon as the flesh bleached, the fish is cooked.Reserve.Meanwhile, melt the butter in a saucepan _or in the microwave_ by adding the juice of the two lemons.2nd step :Coat the sturgeon nets of this sauce and accompany them with fresh pasta.	6
18	Esturgeon à la Bordelaise	750g.com	https://www.750g.com/esturgeon-a-la-bordelaise-r87205.htm	30	4 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Brown in 1 tablespoon of olive oil the onions, shallots and garlic.Once they start to brown, put the diced tomatoes.2nd step :Put 2-3 minutes later, the sturgeon darnes then the 2 glasses of red wine and cook for 10 minutes.Enjoy your meal.	10
19	Saumon en croûte de noisettes et risotto aux poireaux !	750g.com	https://www.750g.com/saumon-en-croute-de-noisettes-et-risotto-aux-poireaux-r80056.htm	40	2 servings	https://static.750g.com/images/600-600/a07fcb48fd898fa43c3d6a1dafe2e369/saumon-en-croute-de-noisettes-et-risotto-aux-poireaux.jpeg	not_given	Step 1 :Coarsely crush the hazelnuts, they must not be reduced in powder and distribute them in a hollow plate. Oil one side of salmon and bother this side in the hazelnuts. 2nd step :Mince in fine julienne fine bands for half a leek and brown them dry in a pan to obtain dry and crisp strips for decoration. To book. Put the broth to warm up in a saucepan and keep it warm. Step 3:Mince the shallot and the rest of the leeks and in a frying pan, melt them 2/3 min in a little olive oil. Add the rice and stir well to coat it with oil and that it becomes translucent. Add the white wine and stir until evaporation. Then add the shady broth by ladle without ceasing to stir gently so that each ladle is absorbed by the rice slowly. Thus count about 18 min of cooking then cut the heat. Then add the cream, hazelnut oil then mix well, season and cover. Step 4:Heat a second pan and when it is hot, fry the salmon first on the hazelnut crust on medium heat for 6 to 8 min then a few minutes on the other side by turning it very delicately.	12
20	Dos de cabillaud de Norvège et son crumble d_olives et de noisettes	750g.com	https://www.750g.com/dos-de-cabillaud-de-norvege-et-son-crumble-dolives-et-de-noisettes-r80499.htm	20	4 servings	https://static.750g.com/images/600-600/5c2ec8e949f5efeb412740bcf081e4f5/dos-de-cabillaud-de-norvege-et-son-crumble-d-olives-et-de-noisettes.jpeg	not_given	Step 1 :Crush olives and hazelnuts.Mix them in a bowl with a drizzle of olive oil.Season with chopped salt and dill.Roll the cod backs in the Nuttop Olives and Olive Oil mixture.2nd step :Put the cod backs in an oven dish, put on it unrealized lemons rings and around the red pepper strips.Season with olive oil.Step 3:Put the dish for 20 min in the oven.Serve these back of cod and their hazelnut and olives crumble with a rocket salad seasoned with a drizzle of olive oil and a drizzle of balsamic vinegar.	8
21	Lotte en croustillant de cranberries, citron et noisettes	750g.com	https://www.750g.com/lotte-en-croustillant-de-cranberries-citron-et-noisettes-r80127.htm	35	4 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Crispy roasted the hazelnuts, chop them and add the fleur de sel, pour everything into a pan wet with hot oil.Cut the lemon in 4 and keep only the bark.Cut this bark and cranberries into very small dice, add them to the pan, pepper and set aside.Monk cut the monkfish fillets into sections and cook it in olive oil, salt and pepper.2nd step :Prepare a crushed rats with olive oil and place it in dumplings on the plates with a few young, seasoned spinach shoots.Place the monkfish medallion dotted with crisp.Serve in a row.	7
22	Filet de Cabillaud à la harissa et aux olives noires ! Pour 6	750g.com	https://www.750g.com/filet-de-cabillaud-a-la-harissa-et-aux-olives-noires-pour-6-r78004.htm	30	6 servings	https://static.750g.com/images/600-600/482d925eec3fb4083c5bf915428ae674/filet-de-cabillaud-a-la-harissa-et-aux-olives-noires-pour-6.jpeg	not_given	Step 1 :Salt and pepper the cod nets then pass them through the flour.Then brown them in olive oil in a pan.Brown them for 2 min on each side then reserve them warm.2nd step :In a Dutch oven, brown on olive oil the onions and the chopped garlic cloves.Then add the crushed tomatoes, the cinnamon stick, the Harissa, a little flat parsley, the black olives, the bay leaf, salt then pepper and leave to stew 20 min.Step 3:At the end of cooking sprinkles with lemon juice.Cook semolina and serve it with the cod nets, the Harissa sauce and decorate with a cinnamon stick, a slice of lemon, flat parsley and a bay leaf.	15
23	Rouget à l_olivette	750g.com	https://www.750g.com/rouget-a-lolivette-r83709.htm	30	6 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Clean the fish, remove the springs from the net, wash it well leave on a paper towel, wash the tomatoes and cut them into dice, make a lemon juice.2nd step :Then, in a saucepan put olive oil, lemon juice, chopped dill, put it on a low heat 2 to 3 minutes and add the diced tomatoes.Step 3:Place a pan on the heat and put a little olive oil grab the fish 4 minutes at 5 minutes, as soon as the fish is near;Heat the pan with the sauce by adding the salt and pepper, the black olives cut into small pieces.Step 4:Take a plate Place the fish, two nets per person to the sauce called olivette sauce.	8
24	Émincé de tomates & aubergines aux rougets	750g.com	https://www.750g.com/emince-de-tomates-aubergines-aux-rougets-r58439.htm	25	2 servings	https://static.750g.com/images/600-600/e63f366bd0ce278241d55496db2e94da/amince-de-tomates-and-aubergines-aux-rougets.png	not_given	Step 1 :Cut the tomatoes and eggplant into thin rings.In ramekins, intercalley vegetable slices, spoonfuls of mascarpone and cumin seeds.Salt, pepper, sprinkle with drops of olive oil between the layers.Cut the red mullet fillets into strips.2nd step :Place them on top of the ramekin.Add a little olive oil, lemon juice and fresh thyme.Cook for 15 min in the oven at 180 ° C _Th 6_.Enjoy your food	10
25	Rouget Colbert, écailles de légumes	750g.com	https://www.750g.com/rouget-colbert-ecailles-de-legumes-r72431.htm	75.0	6 servings	https://static.750g.com/images/600-600/58a277b80062fff9b3c4a20a5441de1f/rouget-colbert-ecailles-de-legumes.jpeg	not_given	Step 1 :Scatter and empty the red mullets. Elect the red mullet by removing the central edge located on the back to keep the head, the two nets and the tail of the fish. Enclose the edges with an edge clip.2nd step :Cut slices of zucchini, eggplant and tomatoes. Pass through the pan with olive oil.Season.Step 3:Bring the crème fraîche to a boil and incorporate the Fourme d_Ambert which will melt. Give a little mixer if you want a very smooth sauce.Step 4:Place the red mullet on a buttered plate, the right head and the two open nets, season.Step 5:Mount a vegetable scales with successively the three vegetables on the surface of the nets.Step 6:Butter slightly and bake in the oven 10/12 min at 180 ° C.Step 7:Dress the red mullet in the center of the plate and pour the sauce into the Fourme d_Ambert around.	10
26	Filets de rougets inratable	750g.com	https://www.750g.com/filets-de-rougets-un-plaisir-des-yeux-et-du-palais-r94262.htm	50	4 servings	https://static.750g.com/images/600-600/38366cbcd2bb90075aa471631ac45688/filets-de-rougets-inratable.jpg	not_given	Step 1 :Cook the red mullet fillets with a short-term short-Bouillon, for 15 minutes. Take them out of the court-bouillon and place them in a baking dish. Pass the broth and pour it over the fish so as to cover it. Cook it in a hot oven _Th 6_ for 10 minutes. 2nd step :Rinse the zucchini well, the eggplant and cut them without peel them with a mandolin into thin rings, put them to disgorge with coarse salt for 30 minutes. Rinse and wipe them again before having them in a gratin dish with a drizzle of olive oil. Season with pepper, thyme, bay leurier the coriander and chopped garlic. Baked cooking 10 minutes. Step 3:In a bowl, mix the eggplant and zucchini. Add the cilantro powder place it, on this bed of vegetables, the mullet fillets surrounded by slices of tomatoes and chopped garlic. Salt and pepper. Cooking in the oven _Th 6_ 10 minutes. Step 4:The sauce: chop the basil leaves, parsley, tarragon, chervil and mix everything with 6 tbsp olive oil and lemon juice. Season with salt and pepper and heat. Step 5:Serve the mullet fillets surrounded by vegetables and topped with sauce.	15
27	Fricassée d_écrevisses et de rouget de lili	750g.com	https://www.750g.com/fricassee-decrevisses-et-de-rouget-de-lili-r40882.htm	35	3 servings	https://static.750g.com/images/600-600/8552ca5b6f94bfa9ef0a98b98e4cda3a/fricassee-d-ecrevisses-et-de-rouget-de-lili.png	not_given	Step 1 :Peel and chop the onion. Finely get the leek whites.Brown the onion and leek in 2 to 3 tablespoons of olive oil.2nd step :Add the mushrooms.Leave over medium heat 3 to 4 min, stirring.Add the crayfish.Leave to simmer.Step 3:Incorporate the spices, the fish fume, the tomato puree and the parsley mixture. Sale, pepper.Stir.Step 4:Add the alcohols and the cream. Remove.Step 5:Boil a pan of salted water.Drive the rice.Cook for 12 min with small broths.Reserve warm.Step 6:Cut each red mullet fillet into 4. Divide the pieces of red mullet into the pan -fried.Stir to coat them well with sauce.Simmer 5 min over low heat.Step 7:Dilute the potato starch in 1 tablespoon of cold water.Step 8:Remove from the heat, incorporate this mixture into the preparation.Stir gently.Step 9:Sprinkle with chives. Come on!	19
28	Tartare de lotte avocat, fraises et pastèque	750g.com	https://www.750g.com/tartare-de-lotte-avocat-fraises-et-pasteque-r76771.htm	30	4 servings	https://static.750g.com/images/600-600/cda239fbe3546ef0646835ab75dbb4a6/tartare-de-lotte-avocat-fraises-et-pasteque.jpeg	not_given	Step 1 :Take the washed lemon zest and press it.Cut the monkfish into cubes.Place them in a bowl and sprinkle with half the lemon juice and the vinegar.Salt, pepper and keep cool.Peel the onion and detail it into small pieces.Wash, dry the strawberries and cut them into small cubes.Reserve in a bowl with 1 tablespoon of olive oil and pepper.2nd step :Remove the watermelon slice of its seeds, peel it and also cut into small cubes.Place in a bowl with 1 spoon of olive oil, salt and pepper.Peel the avocado, cut it into dice and in a bowl, sprinkle it with the rest of the lemon juice, 1 spoon of olive oil, salt, pepper and mix with the pieces of red onion.Step 3:Mount the tartares in circles, first put a layer of avocado, then fish and finish mixing strawberries and watermelon.Tap, scatter lemon zest and serve.	10
29	Filet de Merlu à la pistache et ses croquettes de poireaux gourmandes	750g.com	https://www.750g.com/filet-de-merlu-a-la-pistache-et-ses-croquettes-de-poireaux-gourmandes-r83810.htm	40	2 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Take out the meshes from the freezer the day before to let them thaw gently. Tip: If you don_t have time you can take them out for 1 hour before and let them defrost under video in a bowl filled with lukewarm water. Prepare the broth: in a small saucepan, dilute the cube in 40 cl of water. 2nd step :Finely wash and mince the leek white, add it to the shuddering broth with the round rice and cook over low heat until the liquid _about 20 min_. Prepare the garnish: roast the pistachios and hazelnuts in a dry pan to strengthen their aromas. Coarsely crush them. Step 3:In the pan pour the four tablespoons of olive oil, add the breadcrumbs and let brown for 2 min. Mix pistachios and hazelnuts with minced raisins, lemon zest, chopped parsley, parmesan and golden breadcrumbs. Prepare the croquettes, when the rice has absorbed all the liquid, add the mascarpone and the pistachio paste, let cool and make 8 kibbles. Step 4:Reserve at the cold 10 to 15 min to more easily coat them with a breading. Flane the kibble, soak them in the beaten egg then in the breadcrumbs. Cook the hake, cover the thawed fish fillets with the previous mixture, place in a gratin dish with breaded kibbles. Step 5:Bake for 15 min at 180 ° C. Put the plate, place two croquettes and a net of hake with a little garnish on the top by plate, finish with a hint of fleur de sel.	17
30	Tomates farcies aux gardons	750g.com	https://www.750g.com/tomates-farcies-aux-gardons-r47852.htm	40	5 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :The principle and the same as the tomatoes stuffed with meat except that we put roofs.	8
31	Harengs aux 2 pommes	750g.com	https://www.750g.com/harengs-aux-2-pommes-r17223.htm	40	4 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Brown the chopped shallots in a saucepan with the butter. Take and cut the apples in dice.Add them to the shallots and leave to stew for about 3 minutes.Let cool then add the crème fraîche and the mustard.Whisk everything and put aside. Bear a dish going in the oven, place the tomatoes cut into rings, then the herring, salt and pepper.Brush everything with the mustard and apple sauce, pour the white wine and put the dish in the oven for about 20 minutes at 200 °. For this time, cook the earth pomas in boiling water.Peel them. Discuss the hot herring accompanied by small potatoes.	11
32	Cookies aux harengs fumés	750g.com	https://www.750g.com/cookies-aux-harengs-fumes-r85108.htm	40	6 servings	https://static.750g.com/images/600-600/e22c9a1eb7751a8a2cb2d025d65cc5fc/cookies-aux-harengs-fumes.jpeg	not_given	Step 1 :Mix the herring cut in very small dice with the finely chopped onions, parsley, pepper and sprinkle lemon and olive oil.Leave to marinate a quarter of an hour.2nd step :Mix the soft butter and the emmental.Incorporate the beaten egg, the two flours previously mixed with the yeast and marinated herring.Mix well but quickly.Step 3:Form around thirty balls of the size of a nut and place them on a tray by flattening them slightly with the palm of the hand and set aside 30 minutes in the freezer.Step 4:After twenty minutes, preheat the oven to 180 °.After half an hour, when the oven is hot, arrange the cookies on the baking sheet garnished with parchment paper, spacing them two centimeters and bake for 25 minutes.Let stand for two minutes out of the oven, then take off the cookies and let them cool on a rack.	12
33	Filet de lieu jaune et son écrasé de pommes de terre à lhuile d_olive	750g.com	https://www.750g.com/filet-de-lieu-jaune-et-son-ecrase-de-pommes-de-terre-a-lhuile-dolive-r35441.htm	90.0	4 servings	https://static.750g.com/images/600-600/f646e3527ef63e35a884615c80809ed8/filet-de-lieu-jaune-et-son-ecrase-de-pommes-de-terre-a-lhuile-d-olive.png	not_given	Step 1 :Cut the tomatoes in half, place them in a gratin dish, sprinkle them with olive oil and season them _salt, pepper, Provence herbs_.Make them confit in the oven th.5 - 150 ° C, for 1 hour.2nd step :Peel and cut the potatoes into quarters.Cook them in salted water for 15 minutes.Step 3:Heat the olive oil in a skillet and cook the slopes in a yellow _skin side first_.Step 4:Drain then crush the potatoes with a fork _it_s interesting to keep small pieces of potato_.Simply add 6 tbsp olive oil.Step 5:Before the end of the cooking of the tomatoes, heat the plates in the oven.Dress while decorating the paving stones of yellow with small dice of black olives and strands of chives.	7
34	Papillote naturelle de lieu jaune	750g.com	https://www.750g.com/papillote-naturelle-de-lieu-jaune-r94035.htm	37	4 servings	https://static.750g.com/images/600-600/921f29fc62d7ef4f2bd762818445b3cb/papillote-naturelle-de-lieu-jaune.jpg	not_given	Step 1 :Preheat the oven during the preparation of the fish at 250 ° - any group cooking. Start with the sorrel leaves by removing the tail and the ribs. 2nd step :Put the fish in a relatively hollow oven dish. Step 3:Brush the place yellow on both sides of olive oil. Salted and sprinkle with Espelette pepper the fish always on both sides. _2 pinches_. Step 4:Wrap with large sorrel leaves with large yellow sorrel. We will thus make a natural papillote! Put the dish to finish in the oven for 12 minutes. Step 5:For the saucedans a small saucepan put 1 hazelnut of butter to melt over low heat. Then incorporate the 10g of previously chopped sorrel sheet. Mix well. Add two tablespoons of thick cream. Finish by salting two pinches of salt and a pinched pepper. Tour the sauce well and it_s over. A pleasant and very fine dish in the mouth to taste.	5
35	Tourte de lieu jaune et petits légumes	750g.com	https://www.750g.com/tourte-de-lieu-jaune-et-petits-legumes-r12801.htm	60.0	4 servings	https://static.750g.com/images/600-600/50aaf8bb31f43157a706fea82a37ec1d/tourte-de-lieu-jaune-et-petits-legumes.jpg	not_given	Step 1 :* Detail the leek, carrot and onion into pieces, pass them to the mixer.> Melt these vegetables over low heat in a pan with butter.> In a bowl beating the egg yolks with the cream, salt, saltAnd pepper, add the fish in pieces as well as the preparation of vegetables.> Finally, incorporate the beaten egg whites.> For cooking if you make them in a large mold _Marguerite Flexipan_ count 1 h to 200° C.In individual molds count 30 minutes at 200 ° C.> Check that the center of the pie is well taken and serve with a salad.> Unmold and serve with seasonal vegetables.	9
